tconst	averageRating	numVotes
tt0070917	7.5	67577
tt0070918	5.3	27
tt0070919	7.6	11
tt0070921	6.1	197
tt0070922	6.9	157
tt0070923	6.6	115
tt0070925	7.8	224
tt0070926	4.7	531
tt0070927	5.7	239
tt0070928	5.8	1411
tt0070930	5.3	190
tt0070932	6.7	50
tt0070933	4.4	55
tt0070934	5.9	12
tt0070935	7.4	1846
tt0070936	7.0	7
tt0070937	6.2	24
tt0070938	7.3	391
tt0070939	7.2	20
tt0070940	7.9	247
tt0070941	7.1	131
tt0070942	7.2	450
tt0070943	6.4	180
tt0070944	5.0	144
tt0070945	6.5	119
tt0070946	5.7	9
tt0070947	7.6	3564
tt0070948	5.9	19017
tt0070949	6.1	132
tt0070950	5.4	7
tt0070951	6.4	157
tt0070952	6.5	97
tt0070955	7.2	11
tt0070956	4.1	135
tt0070957	6.3	1203
tt0070959	7.8	4410
tt0070960	5.7	633
tt0070961	6.8	8
tt0070962	5.9	33
tt0070963	6.5	14
tt0070964	7.2	44
tt0070965	6.5	35
tt0070966	7.2	36
tt0070967	6.7	154
tt0070968	7.5	4506
tt0070970	7.7	805
tt0070971	6.3	9
tt0070972	6.9	116
tt0070973	7.2	29
tt0070975	6.8	747
tt0070976	7.0	57
tt0070977	7.5	52
tt0070978	6.1	29
tt0070979	6.7	6
tt0070980	7.8	8
tt0070981	6.5	1398
tt0070982	7.3	153
tt0070983	8.2	78
tt0070984	7.6	52
tt0070985	7.9	55
tt0070986	6.7	71
tt0070987	7.8	8
tt0070988	7.6	31
tt0070990	6.2	216
tt0070991	7.3	5696
tt0070992	7.4	15594
tt0070993	7.4	546
tt0070994	5.6	9
tt0070995	6.7	26
tt0070996	6.9	3063
tt0070997	7.3	24
tt0070998	7.4	97
tt0070999	7.1	29
tt0071000	7.8	13
tt0071001	8.4	47
tt0071002	6.7	26
tt0071003	8.5	3999
tt0071004	7.2	59
tt0071005	7.1	2430
tt0071006	5.9	14
tt0071007	7.4	16431
tt0071008	7.1	87
tt0071009	6.7	41
tt0071010	6.8	46
tt0071011	7.5	13
tt0071012	7.4	368
tt0071013	6.7	18
tt0071014	7.2	10
tt0071016	8.0	122
tt0071017	7.5	52
tt0071018	5.5	17
tt0071019	6.9	21
tt0071020	7.3	65
tt0071021	8.5	54
tt0071022	7.0	111
tt0071023	6.8	20
tt0071024	8.1	295
tt0071025	7.3	59
tt0071026	8.9	77
tt0071028	8.6	1460
tt0071029	6.8	143
tt0071030	5.9	62
tt0071031	7.6	50
tt0071032	7.3	673
tt0071033	7.2	4089
tt0071034	6.5	1564
tt0071035	6.8	32
tt0071036	8.2	5283
tt0071037	7.0	97
tt0071038	7.7	173
tt0071039	7.9	606
tt0071040	6.8	2067
tt0071041	7.7	2167
tt0071042	8.1	6689
tt0071043	7.1	218
tt0071044	4.7	15
tt0071045	7.5	117
tt0071046	8.4	49
tt0071047	8.9	92
tt0071049	6.3	43
tt0071050	6.7	1212
tt0071052	7.1	7
tt0071053	7.1	36
tt0071054	7.1	9099
tt0071055	4.7	9
tt0071056	8.8	40
tt0071057	7.6	41
tt0071058	7.5	109
tt0071059	8.0	1743
tt0071060	7.3	239
tt0071061	7.8	151
tt0071063	6.9	194
tt0071064	7.7	34
tt0071065	6.7	354
tt0071066	6.8	30
tt0071067	6.4	117
tt0071068	7.9	58
tt0071069	7.6	42
tt0071070	7.0	161
tt0071071	6.1	12
tt0071072	8.0	12
tt0071073	5.0	6
tt0071075	9.2	21254
tt0071076	7.6	207
tt0071077	6.2	13
tt0071078	7.3	7
tt0071079	6.4	13
tt0071080	6.3	951
tt0071081	7.4	96
tt0071082	7.4	55
tt0071083	7.0	149
tt0071084	6.4	29
tt0071085	6.3	87
tt0071086	5.7	195
tt0071088	7.8	23
tt0071089	5.6	645
tt0071090	5.6	19
tt0071092	6.4	8
tt0071093	5.8	368
tt0071094	4.7	7
tt0071095	5.6	792
tt0071096	6.0	274
tt0071098	3.9	15
tt0071099	4.7	18
tt0071101	8.7	670
tt0071102	7.1	13
tt0071103	4.9	62
tt0071104	6.5	55
tt0071105	7.8	34
tt0071106	5.4	5
tt0071107	5.1	38
tt0071108	5.6	24
tt0071109	7.2	62
tt0071110	5.7	9361
tt0071111	6.1	156
tt0071112	5.7	22
tt0071113	6.7	19
tt0071114	4.2	37
tt0071115	7.3	20871
tt0071116	7.5	69
tt0071117	6.5	26
tt0071118	6.5	729
tt0071119	6.4	5
tt0071120	5.8	572
tt0071121	6.5	159
tt0071122	6.7	21
tt0071123	8.2	16
tt0071124	6.0	38
tt0071125	5.9	89
tt0071126	4.6	109
tt0071127	4.5	167
tt0071129	7.9	38873
tt0071130	6.0	195
tt0071131	4.9	68
tt0071132	5.8	9
tt0071133	6.8	100
tt0071134	5.5	27
tt0071135	4.5	102
tt0071136	5.2	33
tt0071137	6.7	128
tt0071138	4.9	234
tt0071139	5.2	163
tt0071140	7.1	78
tt0071141	8.1	18372
tt0071143	8.3	3592
tt0071144	6.8	21
tt0071145	8.0	1051
tt0071146	6.7	38
tt0071147	6.3	310
tt0071148	5.7	147
tt0071149	4.1	36
tt0071150	5.7	1446
tt0071151	7.0	72
tt0071152	8.8	9
tt0071153	5.8	91
tt0071154	5.4	466
tt0071155	6.8	1813
tt0071157	5.7	140
tt0071159	7.2	1249
tt0071161	4.1	513
tt0071162	6.1	73
tt0071163	7.3	255
tt0071164	5.9	193
tt0071165	6.5	115
tt0071166	6.1	155
tt0071167	5.8	589
tt0071169	6.2	51
tt0071170	4.0	26
tt0071171	4.2	156
tt0071172	4.3	47
tt0071173	4.1	8
tt0071174	6.0	7
tt0071175	7.9	1639
tt0071176	3.6	19
tt0071177	6.9	35
tt0071179	6.8	107
tt0071180	7.0	43
tt0071181	7.3	39
tt0071182	5.2	25
tt0071183	6.0	55
tt0071184	5.5	823
tt0071185	6.2	28
tt0071186	6.8	1903
tt0071187	5.5	49
tt0071189	5.5	451
tt0071190	4.3	67
tt0071191	7.3	9
tt0071194	5.5	924
tt0071195	6.3	83
tt0071196	5.5	227
tt0071197	6.1	30
tt0071198	2.5	2173
tt0071199	6.1	303
tt0071200	5.8	2751
tt0071201	7.1	69
tt0071202	4.2	124
tt0071203	7.4	3852
tt0071204	5.6	51
tt0071205	6.8	233
tt0071206	6.2	4312
tt0071207	7.2	889
tt0071208	6.9	158
tt0071209	5.8	71
tt0071210	7.2	8
tt0071211	5.9	28
tt0071212	4.6	1724
tt0071213	7.1	21
tt0071214	5.5	563
tt0071216	5.8	2251
tt0071217	6.6	35
tt0071218	6.0	16
tt0071219	5.6	362
tt0071221	6.3	2000
tt0071222	7.2	31523
tt0071223	7.3	62
tt0071224	5.5	232
tt0071225	4.6	409
tt0071226	6.2	342
tt0071227	3.9	459
tt0071228	6.2	28
tt0071229	6.3	2503
tt0071230	7.7	123501
tt0071231	2.5	355
tt0071232	4.8	213
tt0071233	6.2	5073
tt0071234	6.8	10
tt0071235	5.1	57
tt0071236	5.4	7
tt0071237	5.9	113
tt0071238	7.0	221
tt0071239	4.5	26
tt0071240	6.4	876
tt0071241	6.3	1806
tt0071242	6.7	188
tt0071245	5.5	42
tt0071246	6.8	11
tt0071247	5.4	430
tt0071248	6.4	15
tt0071249	7.5	17785
tt0071250	8.1	12
tt0071251	5.4	7
tt0071252	5.1	90
tt0071253	5.6	231
tt0071254	3.5	11
tt0071255	5.9	91
tt0071256	4.6	2318
tt0071257	5.9	14
tt0071258	7.1	624
tt0071259	6.3	1103
tt0071260	7.0	619
tt0071261	7.0	61
tt0071262	4.4	26
tt0071263	4.5	11
tt0071264	5.0	5
tt0071265	6.0	248
tt0071266	5.3	2188
tt0071267	6.9	51
tt0071268	6.4	925
tt0071269	7.2	5147
tt0071270	7.0	606
tt0071271	4.8	100
tt0071272	5.9	45
tt0071273	4.4	293
tt0071274	4.7	412
tt0071275	7.5	4121
tt0071276	6.5	4143
tt0071277	4.8	65
tt0071278	4.6	301
tt0071280	5.0	49
tt0071281	6.0	2354
tt0071282	5.6	3497
tt0071283	5.7	25
tt0071284	5.5	17
tt0071285	5.8	8
tt0071286	7.8	295
tt0071287	5.1	88
tt0071288	5.9	488
tt0071289	5.6	65
tt0071292	6.1	517
tt0071293	4.7	63
tt0071294	5.1	282
tt0071295	5.6	616
tt0071296	6.5	31
tt0071297	5.9	383
tt0071298	4.7	32
tt0071299	7.1	44
tt0071300	6.2	13
tt0071302	7.5	49
tt0071303	4.5	12
tt0071304	3.9	38
tt0071305	5.8	133
tt0071307	6.8	124
tt0071308	6.2	478
tt0071309	5.8	141
tt0071310	4.5	22
tt0071312	5.5	74
tt0071313	7.2	6
tt0071314	7.2	71
tt0071315	8.2	286853
tt0071316	6.5	14
tt0071317	7.5	78
tt0071318	5.5	713
tt0071319	6.5	95
tt0071320	5.8	9
tt0071321	6.3	46
tt0071322	6.9	147
tt0071323	5.9	63
tt0071324	6.9	278
tt0071325	5.9	18
tt0071326	4.9	42
tt0071327	4.9	12
tt0071328	5.8	26
tt0071329	4.5	6
tt0071330	7.0	1220
tt0071331	6.6	281
tt0071333	4.7	52
tt0071334	7.2	1741
tt0071336	4.7	133
tt0071337	6.4	621
tt0071338	7.1	1978
tt0071339	5.9	7
tt0071341	5.3	68
tt0071342	5.4	58
tt0071343	5.4	110
tt0071344	5.0	313
tt0071345	8.2	1848
tt0071346	7.8	1909
tt0071347	7.1	1578
tt0071348	8.0	1878
tt0071349	7.6	1664
tt0071350	7.3	1798
tt0071351	8.1	2164
tt0071353	4.3	23
tt0071354	5.4	5
tt0071355	7.2	26
tt0071356	2.5	130
tt0071357	4.4	1209
tt0071358	7.3	1746
tt0071359	5.6	3919
tt0071360	7.8	95622
tt0071361	6.6	2575
tt0071362	5.3	122
tt0071363	6.1	79
tt0071364	8.7	43
tt0071367	4.4	44
tt0071368	5.4	7
tt0071369	6.2	389
tt0071370	5.6	185
tt0071371	5.6	48
tt0071372	6.3	161
tt0071373	6.2	80
tt0071374	5.9	123
tt0071375	4.2	32
tt0071376	3.2	12
tt0071377	5.8	82
tt0071378	5.6	76
tt0071379	7.5	57
tt0071380	4.3	40
tt0071381	7.5	4622
tt0071382	4.8	26
tt0071383	6.6	70
tt0071384	7.5	678
tt0071385	6.2	1069
tt0071386	6.4	137
tt0071387	6.7	55
tt0071388	4.7	6
tt0071389	6.5	280
tt0071391	5.7	547
tt0071392	5.3	178
tt0071393	5.6	11
tt0071394	5.0	187
tt0071395	5.6	271
tt0071396	6.4	2999
tt0071398	6.5	512
tt0071399	5.7	222
tt0071400	5.4	262
tt0071401	5.7	109
tt0071402	7.0	34759
tt0071403	8.4	9
tt0071404	7.0	205
tt0071405	5.4	32
tt0071406	7.9	1356
tt0071407	8.5	10
tt0071408	6.4	4415
tt0071409	6.0	51
tt0071411	8.3	22995
tt0071412	6.0	1196
tt0071413	5.1	1240
tt0071415	4.4	282
tt0071416	6.0	93
tt0071417	5.1	87
tt0071418	7.6	34
tt0071420	3.8	15
tt0071421	5.8	26
tt0071422	5.5	27
tt0071424	6.7	6137
tt0071425	4.9	50
tt0071426	4.6	504
tt0071427	6.7	134
tt0071428	6.9	104
tt0071429	6.9	113
tt0071430	7.4	26
tt0071431	6.8	7102
tt0071432	6.1	36
tt0071434	7.4	58
tt0071435	4.0	41
tt0071436	7.0	207
tt0071437	3.9	588
tt0071438	6.5	337
tt0071439	3.8	225
tt0071440	8.1	10
tt0071441	5.7	50
tt0071442	5.5	505
tt0071443	7.2	117
tt0071444	6.4	66
tt0071445	7.4	133
tt0071446	6.1	17
tt0071447	6.7	141
tt0071448	7.0	1584
tt0071449	7.2	761
tt0071450	5.7	309
tt0071451	6.2	73
tt0071452	6.1	39
tt0071454	7.7	240
tt0071455	5.9	13385
tt0071456	7.0	460
tt0071458	6.9	2184
tt0071459	6.8	193
tt0071463	5.1	142
tt0071464	5.3	9114
tt0071465	4.9	392
tt0071466	6.9	376
tt0071467	5.0	30
tt0071468	7.2	46
tt0071469	3.6	10
tt0071471	4.8	301
tt0071472	4.7	19
tt0071473	4.0	5
tt0071474	5.8	95
tt0071477	7.5	858
tt0071478	4.8	395
tt0071479	6.4	200
tt0071480	6.6	14
tt0071481	5.5	224
tt0071482	6.2	57
tt0071483	7.0	2765
tt0071484	6.7	185
tt0071485	6.2	32
tt0071486	7.9	5453
tt0071487	7.9	13904
tt0071488	4.8	16
tt0071489	7.4	90
tt0071492	6.2	378
tt0071493	7.0	179
tt0071494	4.8	128
tt0071496	6.5	37
tt0071497	6.0	88
tt0071498	5.5	437
tt0071499	5.3	61
tt0071500	6.7	456
tt0071501	6.9	7
tt0071502	6.8	6980
tt0071504	5.2	16
tt0071505	4.8	120
tt0071506	8.3	7
tt0071507	5.8	935
tt0071508	5.9	5292
tt0071509	4.4	17
tt0071510	6.8	11
tt0071512	6.7	1142
tt0071513	7.7	74
tt0071514	6.3	2123
tt0071515	7.2	8
tt0071516	6.6	32
tt0071517	6.5	8981
tt0071518	4.2	329
tt0071519	6.3	3192
tt0071521	6.6	2522
tt0071522	5.9	53
tt0071523	6.3	2016
tt0071524	7.3	12059
tt0071525	6.1	73
tt0071526	6.3	32
tt0071527	6.0	16
tt0071530	6.5	32
tt0071531	4.9	31
tt0071532	7.2	3887
tt0071533	6.6	47
tt0071535	5.7	674
tt0071536	7.8	171
tt0071537	5.9	1325
tt0071538	6.9	64
tt0071541	6.8	50
tt0071542	4.4	88
tt0071543	5.2	45
tt0071544	7.4	1679
tt0071545	7.7	45
tt0071547	4.9	26
tt0071548	5.5	285
tt0071549	7.2	137
tt0071550	6.2	987
tt0071551	8.1	14
tt0071552	6.3	407
tt0071553	5.9	128
tt0071554	5.2	473
tt0071555	6.1	54
tt0071556	6.7	7
tt0071557	6.3	768
tt0071558	6.2	83
tt0071559	6.6	37
tt0071560	3.9	236
tt0071561	5.8	43
tt0071562	9.0	1098943
tt0071563	7.2	22
tt0071564	6.2	8
tt0071565	6.4	5505
tt0071566	5.8	1898
tt0071567	5.7	225
tt0071568	5.2	272
tt0071569	6.8	8052
tt0071570	6.8	122
tt0071571	6.4	8158
tt0071572	7.0	209
tt0071573	6.5	8
tt0071575	6.6	343
tt0071576	6.0	378
tt0071577	6.4	23113
tt0071578	7.6	44
tt0071579	5.1	220
tt0071580	6.9	52
tt0071581	7.5	58
tt0071582	7.4	13
tt0071583	5.9	1889
tt0071584	5.5	6
tt0071585	7.5	3917
tt0071586	5.9	46
tt0071587	7.4	867
tt0071588	6.5	180
tt0071589	5.6	260
tt0071590	6.7	72
tt0071591	6.6	9
tt0071592	4.5	6
tt0071593	5.5	285
tt0071594	5.3	34
tt0071595	6.5	64
tt0071596	8.5	240
tt0071597	4.5	88
tt0071598	7.4	4987
tt0071599	5.5	146
tt0071600	7.1	289
tt0071601	6.6	64
tt0071602	6.8	17
tt0071603	6.0	7
tt0071604	8.2	5220
tt0071605	5.9	138
tt0071606	5.7	231
tt0071607	5.7	7220
tt0071608	7.3	714
tt0071609	7.1	416
tt0071610	5.5	158
tt0071611	6.2	96
tt0071612	7.4	18
tt0071613	5.8	1510
tt0071614	6.3	50
tt0071615	7.9	35430
tt0071617	6.6	383
tt0071618	6.3	27
tt0071619	6.9	361
tt0071620	5.8	34
tt0071621	5.8	5
tt0071622	7.1	1857
tt0071623	7.4	19
tt0071624	3.8	145
tt0071625	4.6	116
tt0071626	5.4	266
tt0071627	4.2	1182
tt0071628	5.9	1379
tt0071629	4.8	601
tt0071630	6.2	66
tt0071631	4.6	16
tt0071632	6.1	79
tt0071633	7.0	193
tt0071634	5.6	520
tt0071635	6.5	387
tt0071636	6.9	583
tt0071637	4.6	35
tt0071638	4.9	165
tt0071639	4.2	332
tt0071640	5.6	55
tt0071641	6.7	11
tt0071642	3.8	362
tt0071643	5.4	365
tt0071644	6.9	77
tt0071646	7.2	647
tt0071647	5.3	823
tt0071648	5.2	95
tt0071649	6.7	105
tt0071650	5.1	6954
tt0071651	7.2	104
tt0071652	6.8	5
tt0071653	4.5	118
tt0071654	4.7	471
tt0071655	6.5	134
tt0071656	8.2	52
tt0071658	5.0	72
tt0071661	4.8	295
tt0071662	5.6	154
tt0071663	6.2	698
tt0071664	6.7	16
tt0071665	4.4	45
tt0071666	2.4	469
tt0071667	6.8	331
tt0071668	5.3	51
tt0071670	5.3	10
tt0071671	6.3	2340
tt0071672	5.5	47
tt0071673	6.0	5
tt0071674	5.9	71
tt0071675	5.8	6755
tt0071676	7.0	105
tt0071677	3.6	230
tt0071678	7.6	700
tt0071679	7.6	2374
tt0071680	7.5	2124
tt0071682	7.6	1103
tt0071683	5.9	10
tt0071684	2.2	12
tt0071685	7.3	185
tt0071686	7.0	124
tt0071687	7.6	1054
tt0071688	7.2	1157
tt0071689	6.9	339
tt0071690	6.8	1750
tt0071691	7.8	16036
tt0071692	6.1	65
tt0071693	5.2	88
tt0071694	5.8	74
tt0071695	7.4	3236
tt0071696	7.4	895
tt0071697	7.4	26
tt0071699	7.2	11
tt0071701	4.2	66
tt0071702	5.8	50
tt0071703	7.2	126
tt0071704	5.8	49
tt0071706	6.5	4852
tt0071707	7.2	351
tt0071708	6.9	132
tt0071709	4.9	51
tt0071710	5.8	13
tt0071711	6.7	121
tt0071712	6.1	222
tt0071713	7.0	131
tt0071714	6.0	108
tt0071715	7.0	277
tt0071716	5.1	49
tt0071717	5.1	1364
tt0071718	4.7	422
tt0071720	5.9	40
tt0071721	5.2	1291
tt0071722	4.4	250
tt0071723	6.5	20
tt0071724	5.7	35
tt0071726	4.6	5
tt0071728	7.9	51
tt0071729	5.8	13
tt0071730	7.1	348
tt0071732	7.3	37
tt0071733	7.7	6368
tt0071734	7.3	37
tt0071736	9.0	91
tt0071737	7.0	3330
tt0071739	5.9	21
tt0071740	7.4	106
tt0071741	5.6	10
tt0071742	4.1	74
tt0071743	6.4	242
tt0071744	8.2	65
tt0071745	6.7	27
tt0071746	7.6	14249
tt0071747	6.0	35
tt0071748	6.7	17
tt0071749	7.0	69
tt0071750	4.3	24
tt0071751	4.3	11
tt0071752	5.9	31
tt0071753	3.7	106
tt0071754	4.8	239
tt0071755	7.0	9
tt0071756	5.8	306
tt0071757	7.0	61
tt0071758	6.9	170
tt0071759	8.2	1169
tt0071760	6.9	177
tt0071762	6.6	3261
tt0071763	5.9	79
tt0071764	6.5	30
tt0071765	6.5	52
tt0071766	5.4	91
tt0071768	4.7	67
tt0071769	4.8	177
tt0071770	6.0	50
tt0071771	7.1	16609
tt0071772	5.7	3518
tt0071773	6.5	90
tt0071774	6.3	75
tt0071776	6.3	10
tt0071777	5.7	117
tt0071779	4.4	8
tt0071780	5.6	452
tt0071781	6.3	29
tt0071782	6.4	1123
tt0071783	5.2	103
tt0071784	5.8	779
tt0071786	6.9	719
tt0071788	6.6	1159
tt0071789	7.8	11
tt0071790	6.3	3329
tt0071791	4.8	398
tt0071792	6.9	8
tt0071793	5.2	161
tt0071794	3.2	5
tt0071795	5.1	213
tt0071796	8.2	6
tt0071797	7.0	2271
tt0071798	6.4	388
tt0071799	6.1	63
tt0071800	7.1	620
tt0071801	4.8	13
tt0071802	5.4	133
tt0071803	6.1	2661
tt0071804	6.0	469
tt0071805	8.6	5
tt0071806	6.7	379
tt0071807	6.8	93347
tt0071808	6.1	55
tt0071809	7.3	70
tt0071810	6.8	50
tt0071811	6.9	203
tt0071813	5.0	11
tt0071814	6.2	8
tt0071815	6.5	204
tt0071817	6.0	537
tt0071818	6.6	255
tt0071819	6.4	156
tt0071820	4.9	40
tt0071822	4.0	8
tt0071823	8.0	8
tt0071824	6.3	4617
tt0071825	5.6	8
tt0071826	7.3	6
tt0071828	6.2	174
tt0071829	5.4	21
tt0071830	5.5	15
tt0071831	7.5	50
tt0071832	5.8	84
tt0071833	7.5	883
tt0071834	5.0	28
tt0071835	7.2	15
tt0071836	6.7	29
tt0071837	3.9	28
tt0071838	6.4	814
tt0071839	7.6	80
tt0071840	7.3	2083
tt0071841	6.4	96
tt0071842	6.9	231
tt0071843	7.3	24
tt0071844	6.5	357
tt0071845	6.1	224
tt0071846	4.8	10
tt0071847	8.2	908
tt0071848	6.3	47
tt0071849	6.7	38
tt0071850	6.0	191
tt0071851	6.8	5
tt0071853	8.2	491705
tt0071854	6.4	273
tt0071855	3.0	198
tt0071856	7.6	167
tt0071857	6.8	383
tt0071858	6.8	93
tt0071859	7.5	1318
tt0071861	6.3	26
tt0071862	5.9	225
tt0071863	6.5	1144
tt0071864	7.2	1504
tt0071865	8.0	20
tt0071866	6.8	7381
tt0071867	5.6	135
tt0071868	6.3	243
tt0071870	7.6	94
tt0071871	4.6	14
tt0071872	6.6	11
tt0071873	6.8	5
tt0071874	7.1	35
tt0071876	6.3	104
tt0071877	7.3	54122
tt0071878	6.7	13
tt0071879	5.4	43
tt0071880	6.6	632
tt0071881	7.6	5
tt0071882	4.8	48
tt0071883	5.1	36
tt0071884	3.6	28
tt0071885	5.4	92
tt0071886	7.1	10
tt0071887	6.4	77
tt0071888	5.4	16
tt0071889	6.8	184
tt0071890	6.8	955
tt0071893	6.9	35
tt0071894	7.4	20
tt0071897	7.0	502
tt0071898	5.1	13
tt0071899	7.9	824
tt0071901	5.4	7
tt0071902	5.8	179
tt0071903	6.4	89
tt0071904	5.2	5
tt0071905	7.1	12
tt0071906	6.4	44
tt0071907	7.5	1782
tt0071908	7.4	980
tt0071909	7.1	68
tt0071910	6.7	11201
tt0071911	6.0	56
tt0071912	6.4	30
tt0071913	5.4	2486
tt0071914	6.4	178
tt0071916	5.1	8
tt0071918	5.5	10
tt0071919	4.0	10
tt0071921	6.3	45
tt0071923	6.4	240
tt0071924	6.9	99
tt0071925	6.1	57
tt0071926	5.5	39
tt0071927	4.2	13
tt0071928	7.5	92
tt0071929	6.6	7
tt0071930	6.3	97
tt0071931	6.2	61
tt0071932	6.2	70
tt0071933	5.4	149
tt0071934	2.5	8
tt0071935	7.0	9730
tt0071936	7.2	36
tt0071937	5.6	23
tt0071938	4.2	764
tt0071939	7.1	1595
tt0071940	6.5	42
tt0071941	6.6	14
tt0071942	7.5	142
tt0071943	6.9	53
tt0071944	4.9	35
tt0071945	2.7	27
tt0071946	6.7	36
tt0071949	8.2	949
tt0071950	6.7	1571
tt0071951	7.2	144
tt0071952	4.3	65
tt0071953	7.1	85
tt0071954	7.1	70
tt0071955	6.6	56
tt0071956	8.2	1128
tt0071957	6.9	610
tt0071959	6.2	234
tt0071960	7.0	3049
tt0071962	6.5	165
tt0071963	6.1	24
tt0071964	7.1	94
tt0071965	5.2	33
tt0071966	6.0	177
tt0071967	5.0	157
tt0071968	6.0	1292
tt0071970	7.1	14898
tt0071971	6.0	20
tt0071972	7.3	6
tt0071973	5.4	224
tt0071974	6.4	168
tt0071975	8.1	21
tt0071976	7.6	994
tt0071978	5.8	157
tt0071979	6.6	11
tt0071980	4.9	59
tt0071981	6.1	137
tt0071982	4.7	13
tt0071983	6.4	27
tt0071984	4.9	55
tt0071985	6.5	103
tt0071986	7.5	8
tt0071987	6.7	441
tt0071988	4.6	246
tt0071989	4.9	12
tt0071990	5.4	27
tt0071991	7.0	120
tt0071992	5.6	379
tt0071993	5.9	221
tt0071994	7.4	16311
tt0071995	6.9	61
tt0071996	6.8	271
tt0071997	5.5	96
tt0071999	7.1	343
tt0072000	5.7	642
tt0072001	7.8	6
tt0072002	6.2	174
tt0072003	6.6	13
tt0072004	7.3	216
tt0072005	5.6	7
tt0072006	5.6	368
tt0072007	7.0	1658
tt0072008	6.8	291
tt0072009	6.5	219
tt0072010	6.6	607
tt0072011	4.5	16
tt0072012	6.5	3897
tt0072013	5.8	182
tt0072014	6.4	23
tt0072016	6.9	8
tt0072018	6.1	15
tt0072019	5.6	504
tt0072020	6.5	8
tt0072021	7.7	2282
tt0072022	6.6	5
tt0072024	6.0	241
tt0072025	7.3	273
tt0072026	6.4	109
tt0072027	7.4	261
tt0072028	7.8	5
tt0072029	4.8	126
tt0072030	7.3	807
tt0072031	4.8	29
tt0072032	7.5	179
tt0072033	5.1	14
tt0072034	6.7	2980
tt0072035	6.6	341
tt0072036	6.1	35
tt0072037	7.6	3768
tt0072039	7.0	39
tt0072040	4.5	13
tt0072041	5.9	44
tt0072042	5.8	44
tt0072043	6.4	154
tt0072044	5.6	50
tt0072045	6.4	12
tt0072046	5.8	99
tt0072047	6.4	5
tt0072050	6.3	69
tt0072051	5.7	28
tt0072052	5.4	487
tt0072053	7.1	1278
tt0072054	6.8	33
tt0072055	4.3	15
tt0072056	6.9	61
tt0072059	3.8	27
tt0072060	4.9	46
tt0072062	4.9	210
tt0072063	6.0	9
tt0072064	7.3	585
tt0072065	6.9	9
tt0072067	5.5	717
tt0072068	6.7	101
tt0072069	6.1	180
tt0072070	6.9	277
tt0072071	5.6	50
tt0072072	8.0	162
tt0072073	6.2	47
tt0072074	6.6	124
tt0072075	6.6	67
tt0072076	4.3	17
tt0072078	7.6	48
tt0072079	4.2	20
tt0072080	6.8	3212
tt0072081	7.1	24593
tt0072082	6.1	17
tt0072083	8.5	119
tt0072084	4.3	98
tt0072085	5.6	283
tt0072086	5.2	29
tt0072087	5.1	48
tt0072088	7.2	25
tt0072089	7.0	131
tt0072090	3.9	18
tt0072091	8.1	24
tt0072092	6.5	41
tt0072093	8.1	679
tt0072094	7.0	19
tt0072095	7.4	463
tt0072096	7.0	285
tt0072097	7.2	593
tt0072100	6.9	692
tt0072102	6.2	102
tt0072103	7.3	7
tt0072105	6.4	340
tt0072106	4.6	36
tt0072107	4.6	830
tt0072108	6.0	54
tt0072109	7.1	80
tt0072110	7.6	13
tt0072111	7.1	257
tt0072112	6.0	6
tt0072113	6.8	9
tt0072114	5.5	323
tt0072115	5.0	266
tt0072116	7.0	221
tt0072117	7.4	269
tt0072118	7.1	21
tt0072120	6.1	8
tt0072121	8.5	45
tt0072123	6.5	317
tt0072124	4.3	177
tt0072125	4.6	173
tt0072126	7.9	9
tt0072127	8.1	18
tt0072128	5.5	585
tt0072129	5.8	22
tt0072130	4.1	158
tt0072131	6.8	510
tt0072132	4.8	42
tt0072133	4.1	265
tt0072135	6.8	59
tt0072136	4.6	739
tt0072138	7.1	18
tt0072139	6.6	27
tt0072140	5.5	57
tt0072142	5.4	253
tt0072143	5.6	76
tt0072144	3.8	39
tt0072145	6.5	14
tt0072146	5.8	20
tt0072147	4.7	480
tt0072148	4.5	822
tt0072149	5.7	510
tt0072150	6.4	178
tt0072151	6.7	200
tt0072152	6.9	246
tt0072153	7.4	31
tt0072154	7.5	54
tt0072155	5.9	46
tt0072156	3.7	717
tt0072157	6.4	3075
tt0072158	7.0	72
tt0072160	5.2	115
tt0072161	4.2	20
tt0072162	5.5	94
tt0072163	6.0	7
tt0072166	5.3	12
tt0072167	6.9	67
tt0072168	8.3	21
tt0072169	5.9	54
tt0072170	6.7	541
tt0072172	4.8	314
tt0072173	2.6	657
tt0072174	7.3	11
tt0072176	4.0	17
tt0072177	5.7	120
tt0072178	5.2	13
tt0072179	3.1	372
tt0072181	6.6	36
tt0072182	6.7	211
tt0072183	8.4	7
tt0072184	2.8	1512
tt0072185	5.2	30
tt0072186	7.0	111
tt0072187	6.5	19
tt0072188	6.4	93
tt0072189	4.2	321
tt0072190	8.4	1884
tt0072191	7.1	15
tt0072192	5.2	10
tt0072194	6.6	91
tt0072195	6.6	853
tt0072196	6.2	1505
tt0072197	5.7	82
tt0072198	6.3	1218
tt0072199	5.0	9
tt0072200	6.2	367
tt0072201	6.6	857
tt0072203	7.6	585
tt0072204	6.6	1652
tt0072205	8.0	598
tt0072206	6.2	1040
tt0072207	3.5	88
tt0072208	7.8	731
tt0072209	6.4	1183
tt0072210	5.3	86
tt0072211	6.9	230
tt0072212	6.6	75
tt0072214	6.3	20
tt0072216	6.6	28
